Index,GloOfs,RelOfs,LocOfs,Next,Data,DataType,GotoX,GotoY,GotoZ,State,State_S
746,103096,70322,5968,0,0,TT_NONE,0,212,0,0,CS_NONE
747,103104,70330,5976,0,0,TT_NONE,0,212,0,0,CS_NONE
748,103112,70338,5984,0,0,TT_NONE,0,212,0,0,CS_NONE
749,103120,70346,5992,0,0,TT_NONE,0,212,0,0,CS_NONE
750,103128,70354,6000,0,0,TT_NONE,0,212,0,0,CS_NONE
751,103136,70362,6008,0,0,TT_NONE,0,212,0,0,CS_NONE
752,103144,70370,6016,0,0,TT_NONE,0,212,0,0,CS_NONE
753,103152,70378,6024,0,0,TT_NONE,0,212,0,0,CS_NONE
754,103160,70386,6032,0,0,TT_NONE,0,212,0,0,CS_NONE
755,103168,70394,6040,0,0,TT_NONE,0,212,0,0,CS_NONE
756,103176,70402,6048,0,0,TT_NONE,0,212,0,0,CS_NONE
757,103184,70410,6056,0,0,TT_NONE,0,212,0,0,CS_NONE
758,103192,70418,6064,0,0,TT_NONE,0,212,0,0,CS_NONE
759,103200,70426,6072,0,0,TT_NONE,0,212,0,0,CS_NONE
760,103208,70434,6080,0,0,TT_NONE,0,212,0,0,CS_NONE
761,103216,70442,6088,0,0,TT_NONE,0,212,0,0,CS_NONE
762,103224,70450,6096,0,0,TT_NONE,0,212,0,0,CS_NONE
763,103232,70458,6104,0,0,TT_NONE,0,212,0,0,CS_NONE
764,103240,70466,6112,0,0,TT_NONE,0,212,0,0,CS_NONE
765,103248,70474,6120,0,0,TT_NONE,0,212,0,0,CS_NONE
766,103256,70482,6128,0,0,TT_NONE,0,212,0,0,CS_NONE
767,103264,70490,6136,0,0,TT_NONE,0,212,0,0,CS_NONE
768,103272,70498,6144,0,0,TT_NONE,0,212,0,0,CS_NONE
769,103280,70506,6152,0,0,TT_NONE,0,212,0,0,CS_NONE
770,103288,70514,6160,0,0,TT_NONE,0,212,0,0,CS_NONE
771,103296,70522,6168,0,0,TT_NONE,0,212,0,0,CS_NONE
772,103304,70530,6176,0,0,TT_NONE,0,212,0,0,CS_NONE
773,103312,70538,6184,0,0,TT_NONE,0,212,0,0,CS_NONE
774,103320,70546,6192,0,0,TT_NONE,0,212,0,0,CS_NONE
775,103328,70554,6200,0,0,TT_NONE,0,212,0,0,CS_NONE
776,103336,70562,6208,0,0,TT_NONE,0,212,0,0,CS_NONE
777,103344,70570,6216,0,0,TT_NONE,0,212,0,0,CS_NONE
778,103352,70578,6224,0,0,TT_NONE,0,212,0,0,CS_NONE
779,103360,70586,6232,0,0,TT_NONE,0,212,0,0,CS_NONE
780,103368,70594,6240,0,0,TT_NONE,0,212,0,0,CS_NONE
781,103376,70602,6248,0,0,TT_NONE,0,212,0,0,CS_NONE
782,103384,70610,6256,0,0,TT_NONE,0,212,0,0,CS_NONE
783,103392,70618,6264,0,0,TT_NONE,0,212,0,0,CS_NONE
784,103400,70626,6272,0,0,TT_NONE,0,212,0,0,CS_NONE
785,103408,70634,6280,0,0,TT_NONE,0,212,0,0,CS_NONE
786,103416,70642,6288,0,0,TT_NONE,0,212,0,0,CS_NONE
787,103424,70650,6296,0,0,TT_NONE,0,212,0,0,CS_NONE
788,103432,70658,6304,0,0,TT_NONE,0,212,0,0,CS_NONE
789,103440,70666,6312,0,0,TT_NONE,0,212,0,0,CS_NONE
790,103448,70674,6320,0,0,TT_NONE,0,212,0,0,CS_NONE
791,103456,70682,6328,0,0,TT_NONE,0,212,0,0,CS_NONE
792,103464,70690,6336,0,0,TT_NONE,0,212,0,0,CS_NONE
793,103472,70698,6344,0,0,TT_NONE,0,212,0,0,CS_NONE
794,103480,70706,6352,0,0,TT_NONE,0,212,0,0,CS_NONE
795,103488,70714,6360,0,0,TT_NONE,0,212,0,0,CS_NONE
796,103496,70722,6368,0,0,TT_NONE,0,212,0,0,CS_NONE
797,103504,70730,6376,0,0,TT_NONE,0,212,0,0,CS_NONE
798,103512,70738,6384,0,0,TT_NONE,0,212,0,0,CS_NONE
799,103520,70746,6392,0,0,TT_NONE,0,212,0,0,CS_NONE
800,103528,70754,6400,0,0,TT_NONE,0,212,0,0,CS_NONE
801,103536,70762,6408,0,0,TT_NONE,0,212,0,0,CS_NONE
802,103544,70770,6416,0,0,TT_NONE,0,212,0,0,CS_NONE
803,103552,70778,6424,0,0,TT_NONE,0,212,0,0,CS_NONE
804,103560,70786,6432,0,0,TT_NONE,0,212,0,0,CS_NONE
805,103568,70794,6440,0,0,TT_NONE,0,212,0,0,CS_NONE
806,103576,70802,6448,0,0,TT_NONE,0,212,0,0,CS_NONE
807,103584,70810,6456,0,0,TT_NONE,0,212,0,0,CS_NONE
808,103592,70818,6464,0,0,TT_NONE,0,212,0,0,CS_NONE
809,103600,70826,6472,0,0,TT_NONE,0,212,0,0,CS_NONE
810,103608,70834,6480,0,0,TT_NONE,0,212,0,0,CS_NONE
811,103616,70842,6488,0,0,TT_NONE,0,212,0,0,CS_NONE
812,103624,70850,6496,0,0,TT_NONE,0,212,0,0,CS_NONE
813,103632,70858,6504,0,0,TT_NONE,0,212,0,0,CS_NONE
814,103640,70866,6512,0,0,TT_NONE,0,212,0,0,CS_NONE
815,103648,70874,6520,0,0,TT_NONE,0,212,0,0,CS_NONE
816,103656,70882,6528,0,0,TT_NONE,0,212,0,0,CS_NONE
817,103664,70890,6536,0,0,TT_NONE,0,212,0,0,CS_NONE
818,103672,70898,6544,0,0,TT_NONE,0,212,0,0,CS_NONE
819,103680,70906,6552,0,0,TT_NONE,0,212,0,0,CS_NONE
820,103688,70914,6560,0,0,TT_NONE,0,212,0,0,CS_NONE
821,103696,70922,6568,0,0,TT_NONE,0,212,0,0,CS_NONE
822,103704,70930,6576,0,0,TT_NONE,0,212,0,0,CS_NONE
823,103712,70938,6584,0,0,TT_NONE,0,212,0,0,CS_NONE
824,103720,70946,6592,0,0,TT_NONE,0,212,0,0,CS_NONE
825,103728,70954,6600,0,0,TT_NONE,0,212,0,0,CS_NONE
826,103736,70962,6608,0,0,TT_NONE,0,212,0,0,CS_NONE
827,103744,70970,6616,0,0,TT_NONE,0,212,0,0,CS_NONE
828,103752,70978,6624,0,0,TT_NONE,0,212,0,0,CS_NONE
829,103760,70986,6632,0,0,TT_NONE,0,212,0,0,CS_NONE
830,103768,70994,6640,0,0,TT_NONE,0,212,0,0,CS_NONE
831,103776,71002,6648,0,0,TT_NONE,0,212,0,0,CS_NONE
832,103784,71010,6656,0,0,TT_NONE,0,212,0,0,CS_NONE
833,103792,71018,6664,0,0,TT_NONE,0,212,0,0,CS_NONE
834,103800,71026,6672,0,0,TT_NONE,0,212,0,0,CS_NONE
835,103808,71034,6680,0,0,TT_NONE,0,212,0,0,CS_NONE
836,103816,71042,6688,0,0,TT_NONE,0,212,0,0,CS_NONE
837,103824,71050,6696,0,0,TT_NONE,0,212,0,0,CS_NONE
838,103832,71058,6704,0,0,TT_NONE,0,212,0,0,CS_NONE
839,103840,71066,6712,0,0,TT_NONE,0,212,0,0,CS_NONE
840,103848,71074,6720,0,0,TT_NONE,0,212,0,0,CS_NONE
841,103856,71082,6728,0,0,TT_NONE,0,212,0,0,CS_NONE
842,103864,71090,6736,0,0,TT_NONE,0,212,0,0,CS_NONE
843,103872,71098,6744,0,0,TT_NONE,0,212,0,0,CS_NONE
844,103880,71106,6752,0,0,TT_NONE,0,212,0,0,CS_NONE
845,103888,71114,6760,0,0,TT_NONE,0,212,0,0,CS_NONE
846,103896,71122,6768,0,0,TT_NONE,0,212,0,0,CS_NONE
847,103904,71130,6776,0,0,TT_NONE,0,212,0,0,CS_NONE
848,103912,71138,6784,0,0,TT_NONE,0,212,0,0,CS_NONE
849,103920,71146,6792,0,0,TT_NONE,0,212,0,0,CS_NONE
850,103928,71154,6800,0,0,TT_NONE,0,212,0,0,CS_NONE
851,103936,71162,6808,0,0,TT_NONE,0,212,0,0,CS_NONE
852,103944,71170,6816,0,0,TT_NONE,0,212,0,0,CS_NONE
853,103952,71178,6824,0,0,TT_NONE,0,212,0,0,CS_NONE
854,103960,71186,6832,0,0,TT_NONE,0,212,0,0,CS_NONE
855,103968,71194,6840,0,0,TT_NONE,0,212,0,0,CS_NONE
856,103976,71202,6848,0,0,TT_NONE,0,212,0,0,CS_NONE
857,103984,71210,6856,0,0,TT_NONE,0,212,0,0,CS_NONE
858,103992,71218,6864,0,0,TT_NONE,0,212,0,0,CS_NONE
859,104000,71226,6872,0,0,TT_NONE,0,212,0,0,CS_NONE
860,104008,71234,6880,0,0,TT_NONE,0,212,0,0,CS_NONE
861,104016,71242,6888,0,0,TT_NONE,0,212,0,0,CS_NONE
862,104024,71250,6896,0,0,TT_NONE,0,212,0,0,CS_NONE
863,104032,71258,6904,0,0,TT_NONE,0,212,0,0,CS_NONE
864,104040,71266,6912,0,0,TT_NONE,0,212,0,0,CS_NONE
865,104048,71274,6920,0,0,TT_NONE,0,212,0,0,CS_NONE
866,104056,71282,6928,0,0,TT_NONE,0,212,0,0,CS_NONE
867,104064,71290,6936,0,0,TT_NONE,0,212,0,0,CS_NONE
868,104072,71298,6944,0,0,TT_NONE,0,212,0,0,CS_NONE
869,104080,71306,6952,0,0,TT_NONE,0,212,0,0,CS_NONE
870,104088,71314,6960,0,0,TT_NONE,0,212,0,0,CS_NONE
871,104096,71322,6968,0,0,TT_NONE,0,212,0,0,CS_NONE
872,104104,71330,6976,0,0,TT_NONE,0,212,0,0,CS_NONE
873,104112,71338,6984,0,0,TT_NONE,0,212,0,0,CS_NONE
874,104120,71346,6992,0,0,TT_NONE,0,212,0,0,CS_NONE
875,104128,71354,7000,0,0,TT_NONE,0,212,0,0,CS_NONE
876,104136,71362,7008,0,0,TT_NONE,0,212,0,0,CS_NONE
877,104144,71370,7016,0,0,TT_NONE,0,212,0,0,CS_NONE
878,104152,71378,7024,0,0,TT_NONE,0,212,0,0,CS_NONE
879,104160,71386,7032,0,0,TT_NONE,0,212,0,0,CS_NONE
880,104168,71394,7040,0,0,TT_NONE,0,212,0,0,CS_NONE
881,104176,71402,7048,0,0,TT_NONE,0,212,0,0,CS_NONE
882,104184,71410,7056,0,0,TT_NONE,0,212,0,0,CS_NONE
883,104192,71418,7064,0,0,TT_NONE,0,212,0,0,CS_NONE
884,104200,71426,7072,0,0,TT_NONE,0,212,0,0,CS_NONE
885,104208,71434,7080,0,0,TT_NONE,0,212,0,0,CS_NONE
886,104216,71442,7088,0,0,TT_NONE,0,212,0,0,CS_NONE
887,104224,71450,7096,0,0,TT_NONE,0,212,0,0,CS_NONE
888,104232,71458,7104,0,0,TT_NONE,0,212,0,0,CS_NONE
889,104240,71466,7112,0,0,TT_NONE,0,212,0,0,CS_NONE
890,104248,71474,7120,0,0,TT_NONE,0,212,0,0,CS_NONE
891,104256,71482,7128,0,0,TT_NONE,0,212,0,0,CS_NONE
892,104264,71490,7136,0,0,TT_NONE,0,212,0,0,CS_NONE
893,104272,71498,7144,0,0,TT_NONE,0,212,0,0,CS_NONE
894,104280,71506,7152,0,0,TT_NONE,0,212,0,0,CS_NONE
895,104288,71514,7160,0,0,TT_NONE,0,212,0,0,CS_NONE
896,104296,71522,7168,0,0,TT_NONE,0,212,0,0,CS_NONE
897,104304,71530,7176,0,0,TT_NONE,0,212,0,0,CS_NONE
898,104312,71538,7184,0,0,TT_NONE,0,212,0,0,CS_NONE
899,104320,71546,7192,0,0,TT_NONE,0,212,0,0,CS_NONE
900,104328,71554,7200,0,0,TT_NONE,0,212,0,0,CS_NONE
901,104336,71562,7208,0,0,TT_NONE,0,212,0,0,CS_NONE
902,104344,71570,7216,0,0,TT_NONE,0,212,0,0,CS_NONE
903,104352,71578,7224,0,0,TT_NONE,0,212,0,0,CS_NONE
904,104360,71586,7232,0,0,TT_NONE,0,212,0,0,CS_NONE
905,104368,71594,7240,0,0,TT_NONE,0,212,0,0,CS_NONE
906,104376,71602,7248,0,0,TT_NONE,0,212,0,0,CS_NONE
907,104384,71610,7256,0,0,TT_NONE,0,212,0,0,CS_NONE
908,104392,71618,7264,0,0,TT_NONE,0,212,0,0,CS_NONE
909,104400,71626,7272,0,0,TT_NONE,0,212,0,0,CS_NONE
910,104408,71634,7280,0,0,TT_NONE,0,212,0,0,CS_NONE
911,104416,71642,7288,0,0,TT_NONE,0,212,0,0,CS_NONE
912,104424,71650,7296,0,0,TT_NONE,0,212,0,0,CS_NONE
913,104432,71658,7304,0,0,TT_NONE,0,212,0,0,CS_NONE
914,104440,71666,7312,0,0,TT_NONE,0,212,0,0,CS_NONE
915,104448,71674,7320,0,0,TT_NONE,0,212,0,0,CS_NONE
916,104456,71682,7328,0,0,TT_NONE,0,212,0,0,CS_NONE
917,104464,71690,7336,0,0,TT_NONE,0,212,0,0,CS_NONE
918,104472,71698,7344,0,0,TT_NONE,0,212,0,0,CS_NONE
919,104480,71706,7352,0,0,TT_NONE,0,212,0,0,CS_NONE
920,104488,71714,7360,0,0,TT_NONE,0,212,0,0,CS_NONE
921,104496,71722,7368,0,0,TT_NONE,0,212,0,0,CS_NONE
922,104504,71730,7376,0,0,TT_NONE,0,212,0,0,CS_NONE
923,104512,71738,7384,0,0,TT_NONE,0,212,0,0,CS_NONE
924,104520,71746,7392,0,0,TT_NONE,0,212,0,0,CS_NONE
925,104528,71754,7400,0,0,TT_NONE,0,212,0,0,CS_NONE
926,104536,71762,7408,0,0,TT_NONE,0,212,0,0,CS_NONE
927,104544,71770,7416,0,0,TT_NONE,0,212,0,0,CS_NONE
928,104552,71778,7424,0,0,TT_NONE,0,212,0,0,CS_NONE
929,104560,71786,7432,0,0,TT_NONE,0,212,0,0,CS_NONE
930,104568,71794,7440,0,0,TT_NONE,0,212,0,0,CS_NONE
931,104576,71802,7448,0,0,TT_NONE,0,212,0,0,CS_NONE
932,104584,71810,7456,0,0,TT_NONE,0,212,0,0,CS_NONE
933,104592,71818,7464,0,0,TT_NONE,0,212,0,0,CS_NONE
934,104600,71826,7472,0,0,TT_NONE,0,212,0,0,CS_NONE
935,104608,71834,7480,0,0,TT_NONE,0,212,0,0,CS_NONE
936,104616,71842,7488,0,0,TT_NONE,0,212,0,0,CS_NONE
937,104624,71850,7496,0,0,TT_NONE,0,212,0,0,CS_NONE
938,104632,71858,7504,0,0,TT_NONE,0,212,0,0,CS_NONE
939,104640,71866,7512,0,0,TT_NONE,0,212,0,0,CS_NONE
940,104648,71874,7520,0,0,TT_NONE,0,212,0,0,CS_NONE
941,104656,71882,7528,0,0,TT_NONE,0,212,0,0,CS_NONE
942,104664,71890,7536,0,0,TT_NONE,0,212,0,0,CS_NONE
943,104672,71898,7544,0,0,TT_NONE,0,212,0,0,CS_NONE
944,104680,71906,7552,0,0,TT_NONE,0,212,0,0,CS_NONE
945,104688,71914,7560,0,0,TT_NONE,0,212,0,0,CS_NONE
946,104696,71922,7568,0,0,TT_NONE,0,212,0,0,CS_NONE
947,104704,71930,7576,0,0,TT_NONE,0,212,0,0,CS_NONE
948,104712,71938,7584,0,0,TT_NONE,0,212,0,0,CS_NONE
949,104720,71946,7592,0,0,TT_NONE,0,212,0,0,CS_NONE
950,104728,71954,7600,0,0,TT_NONE,0,212,0,0,CS_NONE
951,104736,71962,7608,0,0,TT_NONE,0,212,0,0,CS_NONE
952,104744,71970,7616,0,0,TT_NONE,0,212,0,0,CS_NONE
953,104752,71978,7624,0,0,TT_NONE,0,212,0,0,CS_NONE
954,104760,71986,7632,0,0,TT_NONE,0,212,0,0,CS_NONE
955,104768,71994,7640,0,0,TT_NONE,0,212,0,0,CS_NONE
956,104776,72002,7648,0,0,TT_NONE,0,212,0,0,CS_NONE
957,104784,72010,7656,0,0,TT_NONE,0,212,0,0,CS_NONE
958,104792,72018,7664,0,0,TT_NONE,0,212,0,0,CS_NONE
959,104800,72026,7672,0,0,TT_NONE,0,212,0,0,CS_NONE
960,104808,72034,7680,0,0,TT_NONE,0,212,0,0,CS_NONE
961,104816,72042,7688,0,0,TT_NONE,0,212,0,0,CS_NONE
962,104824,72050,7696,0,0,TT_NONE,0,212,0,0,CS_NONE
963,104832,72058,7704,0,0,TT_NONE,0,212,0,0,CS_NONE
964,104840,72066,7712,0,0,TT_NONE,0,212,0,0,CS_NONE
965,104848,72074,7720,0,0,TT_NONE,0,212,0,0,CS_NONE
966,104856,72082,7728,0,0,TT_NONE,0,212,0,0,CS_NONE
967,104864,72090,7736,0,0,TT_NONE,0,212,0,0,CS_NONE
968,104872,72098,7744,0,0,TT_NONE,0,212,0,0,CS_NONE
969,104880,72106,7752,0,0,TT_NONE,0,212,0,0,CS_NONE
970,104888,72114,7760,0,0,TT_NONE,0,212,0,0,CS_NONE
971,104896,72122,7768,0,0,TT_NONE,0,212,0,0,CS_NONE
972,104904,72130,7776,0,0,TT_NONE,0,212,0,0,CS_NONE
973,104912,72138,7784,0,0,TT_NONE,0,212,0,0,CS_NONE
974,104920,72146,7792,0,0,TT_NONE,0,212,0,0,CS_NONE
975,104928,72154,7800,0,0,TT_NONE,0,212,0,0,CS_NONE
976,104936,72162,7808,0,0,TT_NONE,0,212,0,0,CS_NONE
977,104944,72170,7816,0,0,TT_NONE,0,212,0,0,CS_NONE
978,104952,72178,7824,0,0,TT_NONE,0,212,0,0,CS_NONE
979,104960,72186,7832,0,0,TT_NONE,0,212,0,0,CS_NONE
980,104968,72194,7840,0,0,TT_NONE,0,212,0,0,CS_NONE
981,104976,72202,7848,0,0,TT_NONE,0,212,0,0,CS_NONE
982,104984,72210,7856,0,0,TT_NONE,0,212,0,0,CS_NONE
983,104992,72218,7864,0,0,TT_NONE,0,212,0,0,CS_NONE
984,105000,72226,7872,0,0,TT_NONE,0,212,0,0,CS_NONE
985,105008,72234,7880,0,0,TT_NONE,0,212,0,0,CS_NONE
986,105016,72242,7888,0,0,TT_NONE,0,212,0,0,CS_NONE
987,105024,72250,7896,0,0,TT_NONE,0,212,0,0,CS_NONE
988,105032,72258,7904,0,0,TT_NONE,0,212,0,0,CS_NONE
989,105040,72266,7912,0,0,TT_NONE,0,212,0,0,CS_NONE
990,105048,72274,7920,0,0,TT_NONE,0,212,0,0,CS_NONE
991,105056,72282,7928,0,0,TT_NONE,0,212,0,0,CS_NONE
992,105064,72290,7936,0,0,TT_NONE,0,212,0,0,CS_NONE
993,105072,72298,7944,0,0,TT_NONE,0,212,0,0,CS_NONE
994,105080,72306,7952,0,0,TT_NONE,0,212,0,0,CS_NONE
995,105088,72314,7960,0,0,TT_NONE,0,212,0,0,CS_NONE
996,105096,72322,7968,0,0,TT_NONE,0,212,0,0,CS_NONE
997,105104,72330,7976,0,0,TT_NONE,0,212,0,0,CS_NONE
998,105112,72338,7984,0,0,TT_NONE,0,212,0,0,CS_NONE
999,105120,72346,7992,0,0,TT_NONE,0,212,0,0,CS_NONE
1000,105128,72354,8000,0,0,TT_NONE,0,212,0,0,CS_NONE
1001,105136,72362,8008,0,0,TT_NONE,0,212,0,0,CS_NONE
1002,105144,72370,8016,0,0,TT_NONE,0,212,0,0,CS_NONE
1003,105152,72378,8024,0,0,TT_NONE,0,212,0,0,CS_NONE
1004,105160,72386,8032,0,0,TT_NONE,0,212,0,0,CS_NONE
1005,105168,72394,8040,0,0,TT_NONE,0,212,0,0,CS_NONE
1006,105176,72402,8048,0,0,TT_NONE,0,212,0,0,CS_NONE
1007,105184,72410,8056,0,0,TT_NONE,0,212,0,0,CS_NONE
1008,105192,72418,8064,0,0,TT_NONE,0,212,0,0,CS_NONE
1009,105200,72426,8072,0,0,TT_NONE,0,212,0,0,CS_NONE
1010,105208,72434,8080,0,0,TT_NONE,0,212,0,0,CS_NONE
1011,105216,72442,8088,0,0,TT_NONE,0,212,0,0,CS_NONE
1012,105224,72450,8096,0,0,TT_NONE,0,212,0,0,CS_NONE
1013,105232,72458,8104,0,0,TT_NONE,0,212,0,0,CS_NONE
1014,105240,72466,8112,0,0,TT_NONE,0,212,0,0,CS_NONE
1015,105248,72474,8120,0,0,TT_NONE,0,212,0,0,CS_NONE
1016,105256,72482,8128,0,0,TT_NONE,0,212,0,0,CS_NONE
1017,105264,72490,8136,0,0,TT_NONE,0,212,0,0,CS_NONE
1018,105272,72498,8144,0,0,TT_NONE,0,212,0,0,CS_NONE
1019,105280,72506,8152,0,0,TT_NONE,0,212,0,0,CS_NONE
1020,105288,72514,8160,0,0,TT_NONE,0,212,0,0,CS_NONE
1021,105296,72522,8168,0,0,TT_NONE,0,212,0,0,CS_NONE
1022,105304,72530,8176,0,0,TT_NONE,0,212,0,0,CS_NONE
1023,105312,72538,8184,0,0,TT_NONE,0,212,0,0,CS_NONE
1024,105320,72546,8192,0,0,TT_NONE,0,212,0,0,CS_NONE
1025,105328,72554,8200,0,0,TT_NONE,0,212,0,0,CS_NONE
1026,105336,72562,8208,0,0,TT_NONE,0,212,0,0,CS_NONE
1027,105344,72570,8216,0,0,TT_NONE,0,212,0,0,CS_NONE
1028,105352,72578,8224,0,0,TT_NONE,0,212,0,0,CS_NONE
1029,105360,72586,8232,0,0,TT_NONE,0,212,0,0,CS_NONE
1030,105368,72594,8240,0,0,TT_NONE,0,212,0,0,CS_NONE
1031,105376,72602,8248,0,0,TT_NONE,0,212,0,0,CS_NONE
1032,105384,72610,8256,0,0,TT_NONE,0,212,0,0,CS_NONE
1033,105392,72618,8264,0,0,TT_NONE,0,212,0,0,CS_NONE
1034,105400,72626,8272,0,0,TT_NONE,0,212,0,0,CS_NONE
1035,105408,72634,8280,0,0,TT_NONE,0,212,0,0,CS_NONE
1036,105416,72642,8288,0,0,TT_NONE,0,212,0,0,CS_NONE
1037,105424,72650,8296,0,0,TT_NONE,0,212,0,0,CS_NONE
1038,105432,72658,8304,0,0,TT_NONE,0,212,0,0,CS_NONE
1039,105440,72666,8312,0,0,TT_NONE,0,212,0,0,CS_NONE
1040,105448,72674,8320,0,0,TT_NONE,0,212,0,0,CS_NONE
1041,105456,72682,8328,0,0,TT_NONE,0,212,0,0,CS_NONE
1042,105464,72690,8336,0,0,TT_NONE,0,212,0,0,CS_NONE
1043,105472,72698,8344,0,0,TT_NONE,0,212,0,0,CS_NONE
1044,105480,72706,8352,0,0,TT_NONE,0,212,0,0,CS_NONE
1045,105488,72714,8360,0,0,TT_NONE,0,212,0,0,CS_NONE
1046,105496,72722,8368,0,0,TT_NONE,0,212,0,0,CS_NONE
1047,105504,72730,8376,0,0,TT_NONE,0,212,0,0,CS_NONE
1048,105512,72738,8384,0,0,TT_NONE,0,212,0,0,CS_NONE
1049,105520,72746,8392,0,0,TT_NONE,0,212,0,0,CS_NONE
1050,105528,72754,8400,0,0,TT_NONE,0,212,0,0,CS_NONE
1051,105536,72762,8408,0,0,TT_NONE,0,212,0,0,CS_NONE
1052,105544,72770,8416,0,0,TT_NONE,0,212,0,0,CS_NONE
1053,105552,72778,8424,0,0,TT_NONE,0,212,0,0,CS_NONE
1054,105560,72786,8432,0,0,TT_NONE,0,212,0,0,CS_NONE
1055,105568,72794,8440,0,0,TT_NONE,0,212,0,0,CS_NONE
1056,105576,72802,8448,0,0,TT_NONE,0,212,0,0,CS_NONE
1057,105584,72810,8456,0,0,TT_NONE,0,212,0,0,CS_NONE
1058,105592,72818,8464,0,0,TT_NONE,0,212,0,0,CS_NONE
1059,105600,72826,8472,0,0,TT_NONE,0,212,0,0,CS_NONE
1060,105608,72834,8480,0,0,TT_NONE,0,212,0,0,CS_NONE
1061,105616,72842,8488,0,0,TT_NONE,0,212,0,0,CS_NONE
1062,105624,72850,8496,0,0,TT_NONE,0,212,0,0,CS_NONE
1063,105632,72858,8504,0,0,TT_NONE,0,212,0,0,CS_NONE
1064,105640,72866,8512,0,0,TT_NONE,0,212,0,0,CS_NONE
1065,105648,72874,8520,0,0,TT_NONE,0,212,0,0,CS_NONE
1066,105656,72882,8528,0,0,TT_NONE,0,212,0,0,CS_NONE
1067,105664,72890,8536,0,0,TT_NONE,0,212,0,0,CS_NONE
1068,105672,72898,8544,0,0,TT_NONE,0,212,0,0,CS_NONE
1069,105680,72906,8552,0,0,TT_NONE,0,212,0,0,CS_NONE
1070,105688,72914,8560,0,0,TT_NONE,0,212,0,0,CS_NONE
1071,105696,72922,8568,0,0,TT_NONE,0,212,0,0,CS_NONE
1072,105704,72930,8576,0,0,TT_NONE,0,212,0,0,CS_NONE
1073,105712,72938,8584,0,0,TT_NONE,0,212,0,0,CS_NONE
1074,105720,72946,8592,0,0,TT_NONE,0,212,0,0,CS_NONE
1075,105728,72954,8600,0,0,TT_NONE,0,212,0,0,CS_NONE
1076,105736,72962,8608,0,0,TT_NONE,0,212,0,0,CS_NONE
1077,105744,72970,8616,0,0,TT_NONE,0,212,0,0,CS_NONE
1078,105752,72978,8624,0,0,TT_NONE,0,212,0,0,CS_NONE
1079,105760,72986,8632,0,0,TT_NONE,0,212,0,0,CS_NONE
1080,105768,72994,8640,0,0,TT_NONE,0,212,0,0,CS_NONE
1081,105776,73002,8648,0,0,TT_NONE,0,212,0,0,CS_NONE
1082,105784,73010,8656,0,0,TT_NONE,0,212,0,0,CS_NONE
1083,105792,73018,8664,0,0,TT_NONE,0,212,0,0,CS_NONE
1084,105800,73026,8672,0,0,TT_NONE,0,212,0,0,CS_NONE
1085,105808,73034,8680,0,0,TT_NONE,0,212,0,0,CS_NONE
1086,105816,73042,8688,0,0,TT_NONE,0,212,0,0,CS_NONE
1087,105824,73050,8696,0,0,TT_NONE,0,212,0,0,CS_NONE
1088,105832,73058,8704,0,0,TT_NONE,0,212,0,0,CS_NONE
1089,105840,73066,8712,0,0,TT_NONE,0,212,0,0,CS_NONE
1090,105848,73074,8720,0,0,TT_NONE,0,212,0,0,CS_NONE
1091,105856,73082,8728,0,0,TT_NONE,0,212,0,0,CS_NONE
1092,105864,73090,8736,0,0,TT_NONE,0,212,0,0,CS_NONE
1093,105872,73098,8744,0,0,TT_NONE,0,212,0,0,CS_NONE
1094,105880,73106,8752,0,0,TT_NONE,0,212,0,0,CS_NONE
1095,105888,73114,8760,0,0,TT_NONE,0,212,0,0,CS_NONE
1096,105896,73122,8768,0,0,TT_NONE,0,212,0,0,CS_NONE
1097,105904,73130,8776,0,0,TT_NONE,0,212,0,0,CS_NONE
1098,105912,73138,8784,0,0,TT_NONE,0,212,0,0,CS_NONE
1099,105920,73146,8792,0,0,TT_NONE,0,212,0,0,CS_NONE
1100,105928,73154,8800,0,0,TT_NONE,0,212,0,0,CS_NONE
1101,105936,73162,8808,0,0,TT_NONE,0,212,0,0,CS_NONE
1102,105944,73170,8816,0,0,TT_NONE,0,212,0,0,CS_NONE
1103,105952,73178,8824,0,0,TT_NONE,0,212,0,0,CS_NONE
1104,105960,73186,8832,0,0,TT_NONE,0,212,0,0,CS_NONE
1105,105968,73194,8840,0,0,TT_NONE,0,212,0,0,CS_NONE
1106,105976,73202,8848,0,0,TT_NONE,0,212,0,0,CS_NONE
1107,105984,73210,8856,0,0,TT_NONE,0,212,0,0,CS_NONE
1108,105992,73218,8864,0,0,TT_NONE,0,212,0,0,CS_NONE
1109,106000,73226,8872,0,0,TT_NONE,0,212,0,0,CS_NONE
1110,106008,73234,8880,0,0,TT_NONE,0,212,0,0,CS_NONE
1111,106016,73242,8888,0,0,TT_NONE,0,212,0,0,CS_NONE
1112,106024,73250,8896,0,0,TT_NONE,0,212,0,0,CS_NONE
1113,106032,73258,8904,0,0,TT_NONE,0,212,0,0,CS_NONE
1114,106040,73266,8912,0,0,TT_NONE,0,212,0,0,CS_NONE
1115,106048,73274,8920,0,0,TT_NONE,0,212,0,0,CS_NONE
1116,106056,73282,8928,0,0,TT_NONE,0,212,0,0,CS_NONE
1117,106064,73290,8936,0,0,TT_NONE,0,212,0,0,CS_NONE
1118,106072,73298,8944,0,0,TT_NONE,0,212,0,0,CS_NONE
